bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
17974,Synergized interactive array,Alexandra Higgins,17,1-80465-916-9,978-0-7133-9269-2,ig,594,4123,597,2021-04-23,Scott-Brown
17975,Extended motivating groupware,Kyle Martinez,98,1-04-710700-7,978-1-293-69791-7,an,911,93925,564,2021-03-27,"Luna, Pierce and Gutierrez"
17976,Fundamental asynchronous capability,Lindsey Torres,33,0-08-677525-1,978-1-64878-259-6,uk,954,8708,107,2021-10-17,"Dawson, Allen and Wells"
17977,Reduced homogeneous installation,Sherry Joyce,93,0-250-87033-9,978-1-78521-239-0,af,319,60645,833,2021-03-26,Gallegos Group
17978,Cross-group bi-directional benchmark,Charles Wu,18,1-129-44575-5,978-0-13-240260-6,lt,863,84232,583,2021-06-27,Dawson-Smith
17979,Devolved multi-state policy,Stephen Williams,20,1-75590-431-2,978-0-359-17283-2,am,84,94852,886,2020-04-14,"Nichols, Evans and May"
17980,Monitored optimal system engine,Robert Schultz,98,1-84934-857-X,978-1-69518-198-4,it,90,58285,941,2021-06-14,"Pierce, Lee and Watson"
17981,Future-proofed bandwidth-monitored orchestration,Richard Dunn,94,0-7109-0555-6,978-1-260-20813-9,gv,696,21300,344,2022-07-22,Macdonald LLC
17982,Cross-group transitional paradigm,Nicole Wright,15,1-195-16856-X,978-1-940993-37-9,tt,49,30428,384,2023-01-21,Cantu-Schroeder
17983,Persevering static focus group,Keith Sanders,18,1-4773-8277-1,978-0-10-582742-9,ks,535,97656,997,2020-05-29,"Garcia, Williams and Green"
17984,Programmable modular Local Area Network,Holly Valencia,77,1-57843-743-1,978-1-377-51670-7,hr,103,78241,777,2020-05-31,Todd Inc
17985,Networked tertiary infrastructure,William Wright DDS,22,1-4215-6324-X,978-0-601-75834-0,ar,385,73382,111,2021-10-15,Robinson-Valdez
17986,Right-sized neutral workforce,Justin Gillespie,65,0-555-84616-4,978-1-326-11370-4,zu,246,40226,409,2021-01-23,Stephens Ltd
17987,User-friendly zero administration implementation,Gregg Robinson,81,0-353-14819-9,978-1-83620-720-7,ckb,54,13422,306,2021-11-12,Martinez-Jensen
17988,Optimized cohesive process improvement,John Newman,75,1-02-339582-7,978-1-158-34983-8,mag,917,65169,808,2020-02-09,Terrell Inc
17989,Streamlined full-range Local Area Network,Todd Anderson,36,0-376-17037-9,978-1-279-75121-3,ms,45,7906,333,2021-04-05,"Warren, Peters and Fitzgerald"
17990,Public-key 24hour artificial intelligence,Thomas Mitchell,77,1-80832-399-8,978-1-883322-26-7,nhn,669,29379,369,2020-08-23,Downs-Erickson
17991,Automated system-worthy superstructure,William Sparks,62,1-897326-34-3,978-0-405-82695-5,apn,395,58661,809,2022-02-02,Moody-Lewis
17992,Enhanced upward-trending moderator,David Evans,52,1-343-24030-1,978-0-517-27577-1,fi,875,27731,518,2022-10-08,Booth Ltd
17993,Organic fresh-thinking approach,Christian Alvarez,2,0-441-96853-8,978-0-7908-7359-6,cy,822,20519,551,2020-02-13,White-Stevenson
17994,Stand-alone human-resource application,Scott Davis,33,1-328-60218-4,978-0-89843-067-7,gu,345,19458,323,2021-06-29,Contreras and Sons
17995,De-engineered multimedia help-desk,Henry Jones,19,0-422-28752-0,978-0-242-20736-8,ce,644,10359,640,2020-01-10,Ortiz-Livingston
17996,Adaptive disintermediate methodology,Terri Andrews,47,1-70181-914-7,978-0-04-888031-4,kn,397,61103,897,2021-02-04,Vega Ltd
17997,Right-sized executive product,Jacqueline Harrington,30,1-373-51193-1,978-1-4470-8354-2,fa,846,96588,621,2020-07-08,"Martinez, Mckinney and Alexander"
17998,Automated discrete product,Christopher Clark,48,0-677-80573-X,978-1-80251-726-2,fo,996,62872,672,2020-09-13,Olsen Inc
17999,Implemented dedicated matrix,Brittany Gilbert,51,1-313-03190-9,978-0-368-16022-6,lzh,88,70633,174,2022-10-11,"Lucas, Brown and Carter"
18000,Distributed zero tolerance challenge,Tiffany Clark,62,1-81438-401-4,978-0-426-61638-2,oc,421,85299,895,2021-12-08,Cox and Sons
18001,Implemented modular support,Justin Wilson,3,0-503-87408-6,978-1-5028-1795-2,unm,51,85186,121,2021-12-04,Robbins-Simmons
18002,Multi-channeled executive superstructure,Tanya Mcdonald,7,0-441-81716-5,978-0-527-52061-8,id,197,40899,831,2022-05-29,Blake-Myers
18003,User-centric solution-oriented matrices,Linda Richards,50,1-219-91901-2,978-1-147-55691-9,ca,365,55760,542,2022-07-29,"Pratt, Mitchell and Wong"
18004,Upgradable fresh-thinking groupware,Mrs. Pamela Abbott,48,0-17-950724-9,978-0-17-936447-9,tg,852,79617,890,2021-02-17,"King, Johnson and Porter"
18005,Triple-buffered value-added customer loyalty,Alyssa Stevens,16,1-4241-3236-3,978-1-75979-699-4,az,306,13590,81,2020-08-09,Pope-Lowery
18006,Face-to-face foreground Local Area Network,Jessica Cantrell,7,0-428-60279-7,978-0-8078-8491-1,ckb,782,63873,936,2021-07-02,Williams Ltd
18007,Decentralized didactic conglomeration,Alan Carson,16,1-286-76274-X,978-1-71313-964-5,ast,595,57779,318,2021-03-27,Mercer-Valdez
18008,Team-oriented contextually-based approach,Justin Rodriguez,81,1-374-41101-9,978-1-202-61637-4,tt,244,76980,48,2021-02-09,Salazar LLC
18009,Realigned full-range success,Julia Mccoy,66,1-206-20258-0,978-0-14-188909-2,wae,34,59699,347,2022-06-05,Andrews Inc
18010,Cross-group background hierarchy,Robert Nelson,78,0-9711709-1-6,978-1-5262-8952-0,ms,554,62513,125,2022-11-13,Thompson-Burke
18011,Optional transitional flexibility,Lisa Williams,3,1-152-03343-3,978-1-287-64379-1,or,949,74027,861,2021-12-03,Sherman-Foley
18012,Customer-focused mission-critical function,Sarah Farmer,1,1-5437-2668-2,978-0-16-519472-1,da,129,47964,696,2020-04-16,"Austin, Carr and Adams"
18013,Exclusive explicit adapter,Phillip Freeman,21,0-09-555012-7,978-0-87599-942-5,mt,959,86268,282,2022-04-08,"Ryan, Green and Walker"
18014,User-friendly 5thgeneration data-warehouse,Jessica Adams,49,1-80035-732-X,978-1-01-369026-6,or,596,22301,671,2022-07-05,Lowe-Hernandez
18015,Managed multi-tasking matrix,Bryan Wheeler,21,0-9778557-8-3,978-0-907097-54-9,ik,443,86080,397,2022-04-30,"Bauer, Doyle and Edwards"
18016,Horizontal didactic implementation,Gina Alvarez,69,1-4861-3714-8,978-1-83832-483-4,hy,320,33861,897,2022-12-13,"Garrett, Sullivan and Barnes"
18017,Open-source user-facing Graphical User Interface,David Mckenzie,63,1-06-377097-1,978-0-9511897-5-7,yi,687,32712,842,2020-03-10,"Wilson, Reid and Thompson"
18018,Reverse-engineered fresh-thinking support,Christopher Lawson,81,0-03-526046-7,978-1-200-12359-1,csb,204,56533,633,2022-03-03,Wilcox LLC
18019,Secured zero-defect database,Stephanie Sanchez,29,1-4658-7632-4,978-1-79388-315-5,gez,126,20048,488,2022-10-08,Brown Ltd
18020,Self-enabling neutral secured line,Daniel Young,24,0-285-95249-8,978-0-7407-3568-4,nn,521,33810,605,2020-01-12,"Coleman, Jones and Gonzalez"
18021,Expanded modular hardware,Frank Ware,30,1-149-45100-9,978-1-9775-4370-7,lg,784,63240,5,2022-12-20,"White, Jackson and Gibson"
18022,Public-key 6thgeneration benchmark,Laura Jones,48,0-8145-1239-9,978-0-9951006-0-2,ta,514,88372,706,2020-12-16,"Rojas, Sweeney and Freeman"
18023,Synchronized stable website,Jonathan Curry,49,0-08-110367-0,978-1-07-143064-4,kw,123,91298,795,2022-11-22,Eaton Ltd
18024,Operative high-level secured line,Thomas Simmons,82,0-9678439-8-7,978-0-8356-1287-6,crh,9,22960,620,2020-06-29,"Olson, Griffin and Lopez"
18025,Centralized multi-tasking ability,Brandy Gallagher DDS,72,1-57168-862-5,978-1-244-09553-3,tn,14,37404,338,2020-09-04,Bauer PLC
18026,Multi-channeled systemic approach,Michael Grant,58,0-277-31102-0,978-1-9802-5045-6,iw,300,39722,667,2022-10-18,Williams-Berry
18027,Compatible asymmetric model,Douglas French,87,0-8444-2850-7,978-1-191-52991-4,raj,161,31454,48,2021-09-08,Sanchez Ltd
18028,Managed radical service-desk,Amanda Chavez,39,1-5241-7628-1,978-0-213-06234-7,th,773,22042,282,2021-02-24,"Miller, Frank and Bush"
18029,Organized 24hour core,William Moreno,18,0-938139-25-8,978-1-5193-6819-5,shs,902,69609,245,2022-11-26,Parsons LLC
18030,Profit-focused 3rdgeneration encoding,Lauren Hudson,2,0-13-517773-1,978-0-546-80889-6,ca,74,57789,355,2020-01-21,"Lamb, Carlson and Salas"
18031,Mandatory empowering focus group,Maria Cooper,45,1-873442-38-6,978-1-277-29127-8,bn,497,98526,545,2021-12-22,Rose Ltd
18032,Synergized dynamic function,Jason Webster,45,1-4677-3119-6,978-0-397-81943-0,bho,910,98570,141,2021-08-20,"Baker, Hamilton and Martinez"
18033,Ergonomic encompassing implementation,James Cisneros,33,1-59357-122-4,978-0-06-673465-1,cmn,725,48282,518,2021-01-09,Palmer-Fischer
18034,Streamlined local secured line,Jacob Stokes,97,0-307-98159-2,978-1-5214-1258-9,ku,609,51478,147,2020-08-16,Stephens-Flores
18035,Total tertiary policy,Gregg Martinez,90,0-361-03799-6,978-1-996606-88-9,iw,147,6162,42,2022-05-31,"Williams, Gonzalez and Richmond"
18036,Inverse grid-enabled data-warehouse,Michael Ritter,83,1-81602-777-4,978-1-127-49086-8,bn,425,52518,695,2022-03-20,Huffman-Rogers
18037,Managed national project,Michelle Barry,92,1-86837-484-X,978-0-8247-5396-2,yue,96,78347,88,2022-10-21,Mccormick-Lutz
18038,Public-key composite core,Cassandra Knight,35,0-85698-143-5,978-1-350-70151-9,tk,97,6325,463,2020-08-22,Rodriguez Ltd
18039,Face-to-face context-sensitive adapter,Terry Morgan,22,0-07-248818-2,978-1-352-68560-2,kok,579,43523,96,2021-07-13,Nichols-Velez
18040,Down-sized full-range adapter,Susan Jennings,72,0-454-34996-3,978-1-03-002565-2,bho,440,3044,166,2020-04-23,Haas-Dean
18041,Reduced 24hour hub,Taylor Thomas,24,1-321-20407-8,978-0-550-75806-4,ve,48,16857,892,2022-09-29,"Smith, Sims and Thomas"
18042,Expanded 3rdgeneration parallelism,Wayne Frazier,82,0-207-94089-4,978-0-7128-1712-7,cs,974,13487,16,2022-08-06,Sanchez-Patrick
18043,Extended fault-tolerant algorithm,Erin Perez,85,1-910794-24-4,978-1-997602-66-8,lij,546,17918,764,2022-09-24,Reynolds LLC
18044,Fundamental coherent Internet solution,Kathy Davis,31,1-4526-1373-7,978-1-148-11243-5,mag,356,96494,109,2022-06-09,Smith-Vargas
18045,Profit-focused asynchronous standardization,Alison Nicholson,6,1-966211-96-1,978-0-9886420-2-7,iu,869,34416,897,2021-04-30,Montgomery and Sons
18046,Secured homogeneous Internet solution,Kaitlyn Hughes,93,0-558-94296-2,978-1-09-610450-6,vi,269,57742,62,2021-11-09,Payne-Brown
18047,Synchronized tertiary orchestration,Kathryn Underwood,58,1-4312-2124-4,978-0-938222-37-8,ta,95,80492,396,2023-01-26,Franklin-Brady
18048,Profound maximized protocol,Christopher Miller,25,1-75826-925-1,978-0-542-64930-1,nr,236,93695,516,2022-04-19,Cunningham-Bird
18049,Multi-layered 5thgeneration challenge,Kathryn Parker,93,1-4957-2728-9,978-1-68460-348-0,ber,780,4418,687,2020-07-25,"Chapman, Andrews and Hill"
18050,Managed incremental benchmark,Michael Gonzalez,75,0-17-225104-4,978-0-18-859505-5,nds,510,49038,258,2021-10-27,Davis Ltd
18051,Enhanced logistical circuit,Janet Vang,8,1-190-29999-2,978-1-62380-085-7,mhr,252,26907,406,2020-11-20,Brown-Potter
18052,Front-line 24hour toolset,Melissa Parks,77,0-258-15980-4,978-0-225-32456-3,ku,593,70679,24,2021-07-30,"Martinez, Hobbs and Garrison"
18053,Right-sized secondary data-warehouse,Paul Summers,62,0-620-99948-9,978-1-02-338076-8,raj,831,58761,445,2020-07-23,Jackson LLC
18054,Organized logistical array,Ms. Kelly Baldwin,51,0-12-791307-6,978-0-7877-9272-5,iu,262,38603,469,2022-02-21,Howell-Juarez
18055,Front-line content-based complexity,Michelle Mason,88,1-878027-95-6,978-0-435-92794-3,kok,965,99057,415,2020-07-23,"Richards, Allen and Velez"
18056,Extended human-resource paradigm,Christopher Gonzalez,31,1-302-67799-3,978-0-00-092311-0,csb,88,74075,449,2022-07-11,Allen-Gibson
18057,Phased modular matrices,Michael Wolfe,59,0-89031-679-1,978-1-08-964009-7,mg,999,83839,649,2020-07-24,Mathews-Simmons
18058,Synergized neutral conglomeration,Laura Goodwin,68,1-63085-564-2,978-0-446-66279-6,lb,89,44879,549,2021-05-28,Mcdonald PLC
18059,Horizontal heuristic analyzer,Kayla Castro,47,1-9829-9144-5,978-0-290-96256-1,yue,405,87756,761,2020-11-03,Evans-Shannon
18060,Cloned empowering workforce,Christina Espinoza,4,0-89612-781-8,978-1-79992-942-0,st,811,90535,692,2022-03-16,Hamilton PLC
18061,Organic scalable attitude,Steven Mclaughlin,45,0-7696-8600-1,978-0-9648157-1-1,om,959,78491,458,2021-07-23,"Ramirez, Garcia and James"
18062,Inverse hybrid service-desk,Lindsey Reynolds,6,0-534-07416-2,978-1-65265-714-9,el,382,93346,331,2020-11-17,Cannon-Page
18063,Virtual cohesive neural-net,Robert Williams,82,1-7324368-8-6,978-0-89389-042-1,lo,804,83551,722,2020-01-18,"Weiss, Reeves and Zhang"
18064,Reduced eco-centric infrastructure,Kevin Montgomery IV,35,1-358-87185-X,978-1-61369-074-1,yo,902,4680,158,2022-07-12,"Hanson, Robertson and Robbins"
18065,Right-sized zero tolerance complexity,Sarah Madden,93,0-645-52724-6,978-1-74077-951-7,kw,633,12010,900,2021-01-27,"Kelley, Weaver and Warren"
18066,Multi-tiered mission-critical concept,Heather Guerrero,28,1-946894-27-3,978-1-4320-6748-9,sa,642,16175,832,2020-04-03,"Watson, Williams and Sims"
18067,Versatile multimedia architecture,Robert Moody,97,1-146-12680-8,978-0-265-41899-4,kw,562,56384,996,2020-02-12,Watson-Graves
18068,Diverse bottom-line algorithm,Faith Porter,16,1-4275-8466-4,978-1-266-49238-9,ja,196,51417,652,2020-08-04,Dillon-Moore
18069,Cross-group zero tolerance data-warehouse,Ruth Allen,69,1-62240-498-X,978-1-74654-998-5,tig,412,95683,382,2022-04-14,Jones-Ford
18070,Down-sized secondary implementation,James Cruz,31,1-4745-2622-5,978-0-14-934041-0,hi,444,43595,635,2022-12-18,Lynch LLC
18071,Centralized needs-based functionalities,Sandra May,5,0-00-763746-2,978-0-667-73890-4,ko,865,88874,315,2021-08-04,Ellison-Warren
18072,Decentralized regional concept,Jose Smith,84,1-4694-1446-5,978-0-16-121911-4,raj,54,667,436,2021-04-18,Bradford LLC
18073,Multi-tiered foreground task-force,Carol Sanchez,42,0-435-99872-2,978-1-77417-174-5,lzh,385,15060,694,2020-10-21,Silva-Gonzales
18074,Monitored bottom-line framework,Tina Thompson,34,0-578-80541-3,978-0-86672-541-5,mn,102,12909,422,2020-05-22,"Jones, Richardson and Suarez"
18075,Enhanced neutral algorithm,Linda Haley,33,0-06-528540-9,978-1-4769-5368-7,yi,285,79405,221,2020-06-08,"Fernandez, Austin and Price"
18076,Down-sized secondary access,Mark Gallagher DVM,54,0-942434-08-0,978-0-697-69714-1,ta,950,72986,952,2022-07-31,"Baker, Torres and Dalton"
18077,Re-contextualized secondary superstructure,Kim Rodriguez,21,0-203-85409-8,978-1-00-028400-3,sw,481,28697,526,2021-07-07,Scott LLC
18078,Synergistic next generation synergy,Kevin Perez,1,0-348-77141-X,978-0-448-06666-0,mr,67,91202,631,2020-05-25,"Sutton, Reyes and Webb"
18079,Quality-focused static process improvement,Alexandra Stokes,82,0-425-30992-4,978-0-8145-0608-0,doi,712,70300,386,2021-05-09,Lara-Sims
18080,Operative interactive data-warehouse,Philip Green,72,0-674-85686-4,978-1-79585-038-4,lv,462,94775,39,2021-06-23,Burke and Sons
18081,Distributed foreground application,Jacqueline Torres,61,0-9856708-7-8,978-0-10-875308-4,mhr,661,16780,446,2021-06-10,Hamilton-Miller
18082,Adaptive actuating Local Area Network,Alexander Mason,29,1-57117-686-1,978-1-04-728724-1,si,471,34152,513,2020-11-09,"Walton, Anderson and Miller"
18083,Progressive even-keeled Graphical User Interface,Robert Murray,65,0-474-57075-4,978-1-158-34261-7,gv,637,86024,314,2022-12-20,"Wall, Fuentes and Yu"
18084,Synergized zero administration focus group,Hannah Rich,80,0-680-69210-X,978-1-55469-970-4,nb,536,65857,228,2022-08-25,"Butler, Jefferson and Pope"
18085,Persevering web-enabled analyzer,Patricia Smith,28,0-85844-895-5,978-0-315-58453-2,rw,421,79085,430,2020-01-30,"Knight, Rodriguez and Garza"
18086,Streamlined value-added superstructure,Katherine Delgado,22,1-02-981481-3,978-1-81578-605-1,pa,381,26228,833,2021-08-13,Cole Inc
18087,Profit-focused zero tolerance circuit,Casey Gonzalez,17,0-05-522931-X,978-0-7050-4003-7,se,171,38162,294,2020-11-22,Webster Ltd
18088,Cross-platform human-resource encoding,Walter Walls,63,0-623-23729-6,978-0-203-44348-4,bem,915,59835,100,2021-09-17,Mcknight-Johnson
18089,Expanded directional success,Lisa Guerra,81,1-4399-8961-3,978-1-136-74050-3,sd,172,28186,970,2022-10-15,Robinson-Patrick
18090,User-friendly exuding project,Jessica Lawrence,35,0-13-027795-9,978-0-08-354930-6,br,413,41668,364,2021-01-14,"Mendoza, Allen and Sawyer"
18091,Extended content-based groupware,Kathryn Day,89,0-273-48121-5,978-0-417-44014-9,mr,476,59742,642,2021-11-20,"Watts, Ramirez and White"
18092,Cloned responsive interface,Jessica Wells,58,0-914656-36-8,978-1-274-53752-2,yo,513,20518,393,2021-02-09,"Davenport, Davis and Guzman"
18093,Sharable local framework,Steven Lewis,85,1-55088-543-X,978-0-497-56524-4,mni,444,34800,259,2020-08-17,Hall Inc
18094,Decentralized multi-state pricing structure,Daniel Perry,50,0-05-629452-2,978-1-160-49674-2,fi,647,30584,497,2022-09-08,Brown-Marshall
18095,Self-enabling leadingedge matrix,Crystal Mccullough,97,1-344-89241-8,978-0-8217-2356-2,gl,981,80018,812,2020-09-22,"Proctor, Gonzalez and Olson"
18096,Team-oriented executive customer loyalty,Haley Mcintosh,14,1-333-62737-8,978-1-9740-8228-5,nn,697,88961,489,2021-09-04,Snow-Robertson
18097,Balanced actuating throughput,Cynthia Charles,6,0-18-395897-7,978-1-86480-200-9,bs,646,27208,464,2021-08-19,"Frazier, Daniel and Howe"
18098,Cross-group foreground superstructure,Cynthia Blevins,90,0-675-31551-4,978-1-938335-15-0,bho,886,45939,460,2021-06-10,Little-Webster
18099,Seamless attitude-oriented collaboration,Diana Washington,35,0-571-04531-6,978-0-8425-9311-3,nhn,658,33784,269,2020-01-27,Hale Ltd
18100,Customizable scalable installation,Angela Wilson,55,1-304-92845-4,978-0-328-28139-8,tcy,550,51717,316,2021-12-28,"Lee, Lewis and Combs"
18101,Face-to-face context-sensitive encryption,Amber Simpson,82,1-55890-504-9,978-0-376-21996-1,tcy,754,37416,623,2022-08-10,"Zamora, Scott and King"
18102,Public-key uniform forecast,John Jones,75,1-85132-960-9,978-1-340-42729-0,ast,347,31927,824,2020-07-08,Davis Inc
18103,Optimized intangible strategy,Tyler Velasquez,23,0-09-062801-2,978-1-946635-17-4,ckb,327,61483,915,2022-05-23,Garza Ltd
18104,Down-sized even-keeled structure,Kevin Nguyen,51,1-82476-266-6,978-0-229-62983-1,lzh,643,79833,626,2021-09-16,"Ellison, Butler and Ali"
18105,Programmable value-added flexibility,David Harris,74,1-195-32207-0,978-0-335-14901-8,bem,807,25659,714,2022-10-16,Gill-Smith
18106,Realigned disintermediate benchmark,Renee Barr,15,0-364-86608-X,978-0-85186-934-6,sc,881,55682,174,2020-09-15,Price PLC
18107,Sharable grid-enabled attitude,Rodney Blankenship,35,0-273-96630-8,978-0-206-47706-6,ig,61,72587,930,2021-06-29,"Burns, Stewart and Berry"
18108,Reduced methodical attitude,Mrs. Cynthia James,79,0-16-354372-0,978-0-580-21223-9,ht,63,16982,709,2022-06-10,Garcia and Sons
18109,Progressive explicit Graphic Interface,Erin Pham,78,0-7172-9880-9,978-1-4990-4446-1,ve,125,54036,364,2022-06-07,"Thomas, Andrews and Chapman"
18110,Face-to-face multi-tasking function,Allison Kim,2,1-311-40575-5,978-0-224-52505-3,el,660,82978,705,2022-04-14,Henderson-Lowe
18111,User-centric demand-driven system engine,Gregory Carr,88,0-11-653770-1,978-1-910529-23-2,ga,904,19652,367,2021-02-14,"Lopez, Rodriguez and Robinson"
18112,Organized neutral initiative,Amanda Berry,4,0-933737-42-4,978-0-8277-4641-1,kk,716,72908,757,2020-08-30,"Glover, Anderson and Hopkins"
18113,Enhanced impactful Graphic Interface,Joseph Villegas,32,0-418-49388-X,978-0-19-436022-7,yi,528,63027,785,2021-11-20,Schmidt Group
18114,Programmable analyzing synergy,Diana Waller,8,1-71461-850-1,978-0-8283-4585-9,fr,194,53665,962,2020-01-28,Anderson-Simmons
18115,Re-engineered multi-state productivity,Susan Carpenter,43,0-358-09465-8,978-1-4340-4420-4,gv,954,30438,365,2021-06-06,"Stevens, Tyler and Powell"
